porg_plant_material_id,plant_id,plant_name,material_id,material_name,purchasing_org_id,user_id,supplier_id,supplier_name,supplier_plant,valid_from,valid_to,user_purchase_org_id,rejection_reason
1973,5,DKBL OU,620055-000498,nan,1,nan,16213,KARBON COML E INDL LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
1974,5,DKBL OU,620055-000498,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
1975,5,DKBL OU,620055-000498,nan,1,nan,16469,TELBRA EX IND E COM LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
1976,5,DKBL OU,620055-000498,nan,1,nan,16627,MILLFORROSS DIVISORIAS LTDA,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
1977,5,DKBL OU,620055-000498,nan,1,nan,17411,METALURGICA SCAI DO SUL LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1978,5,DKBL OU,620055-000498,nan,1,nan,18095,CENTRAL DE ACOS MACAE LTDA,MACAE,,,,Foreign key violation - referenced ID not found in master table
1979,5,DKBL OU,620055-000498,nan,1,nan,18381,VALTEC COM E IND DE ACESSORIOS IND LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1980,5,DKBL OU,620055-000498,nan,1,nan,18509,STAMPGRAF SERIGRAFIA TECN E ARTES GRAF LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1981,5,DKBL OU,620055-000498,nan,1,nan,18849,W D COMECIAL DE MANGUEIRAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1982,5,DKBL OU,620055-000498,nan,1,nan,19054,ZEGLA IND DE MAQ PARA BEBIDAS LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
1983,5,DKBL OU,620055-000498,nan,1,nan,19128,GERDAU ACOS LONGOS S/A,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1984,5,DKBL OU,620055-000498,nan,1,nan,19207,PLENOBRAS DISTRIBUIDORA ELETRICA E HIDRAULICA LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1985,5,DKBL OU,620055-000498,nan,1,nan,19324,GLOBALTEC COM E EQUIP IND LTDA ME,MACAE,,,,Foreign key violation - referenced ID not found in master table
1986,5,DKBL OU,620055-000498,nan,1,nan,19625,E SOUZA E FILHOS MAT DE CONT LTDA,MACAE,,,,Foreign key violation - referenced ID not found in master table
1987,5,DKBL OU,620055-000498,nan,1,nan,19645,DUMONT COM DE EQUIP ELETRICOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1988,5,DKBL OU,620055-000498,nan,1,nan,19831,ALUTAL CONTROLES IND LTDA,VOTORANTIM,,,,Foreign key violation - referenced ID not found in master table
1989,5,DKBL OU,620055-000498,nan,1,nan,19838,YOKOGAWA AMERICA DO SUL LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
1990,5,DKBL OU,620055-000498,nan,1,nan,20138,BELTON AUTOMACAO PNEUMATICA LTDA,SAO LEOPOLDO,,,,Foreign key violation - referenced ID not found in master table
1991,5,DKBL OU,620055-000498,nan,1,nan,20348,ALTEC COMERCIAL ELETRICA LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1992,5,DKBL OU,620055-000498,nan,1,nan,20570,ACO INOXIDAVEL ARTEX LTDA,GUARULHOS,,,,Foreign key violation - referenced ID not found in master table
1993,5,DKBL OU,620055-000498,nan,1,nan,20789,COMERCIO DE RETENTORES E PARAFUSOS POMBAO LTDA ME,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1994,5,DKBL OU,620055-000498,nan,1,nan,20938,HENNINGS VEDACOES HIDRAULICAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1995,5,DKBL OU,620055-000498,nan,1,nan,21414,CIGAME COMERCIO DE MATERIAL ELETRICO E HIDRAULICO LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1996,5,DKBL OU,620055-000498,nan,1,nan,21536,INOX TECH COMERCIO DE ACOS INOXIDAVEIS LTDA,RIBEIRAO PIRES,,,,Foreign key violation - referenced ID not found in master table
1997,5,DKBL OU,620055-000498,nan,1,nan,21629,FRANCIOSI & CIA LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1998,5,DKBL OU,620055-000498,nan,1,nan,21691,CROVAL CONEXOES REGISTROS E VALVULAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
1999,5,DKBL OU,620055-000498,nan,1,nan,21707,EGK - INDUSTRIA E COMERCIO LTDA,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2000,5,DKBL OU,620055-000498,nan,1,nan,21790,OTIMIZE INDUSTRIA COMERCIO E SERVICOS LTDA,CHARQUEADAS,,,,Foreign key violation - referenced ID not found in master table
2001,5,DKBL OU,620055-000498,nan,1,nan,22046,VALSUL VALVULAS DO SUL LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2002,5,DKBL OU,620055-000498,nan,1,nan,22128,INTER SUL TINTAS COMERCIO E REPRESENTACOES LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2003,5,DKBL OU,620055-000498,nan,1,nan,22165,ELETRONOR - DISTRIBUIDORA DE MATERIAIS ELETRICOS LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2004,5,DKBL OU,620055-000498,nan,1,nan,22174,HIPERMETAL METAIS LTDA,CACHOEIRINHA,,,,Foreign key violation - referenced ID not found in master table
2005,5,DKBL OU,620055-000498,nan,1,nan,22220,BONIER EQUIPAMENTOS DE SEGURANCA LTDA - ME,CURITIBA,,,,Foreign key violation - referenced ID not found in master table
2006,5,DKBL OU,620055-000498,nan,1,nan,22252,PROTON CABOS ELETRICOS LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2007,5,DKBL OU,620055-000498,nan,1,nan,22315,COFERCAN COMERCIAL DE FERROS CANOENSE LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2008,5,DKBL OU,620055-000498,nan,1,nan,22321,TUBOS IPIRANGA INDUSTRIA E COMERCIO LTDA,CACHOEIRINHA,,,,Foreign key violation - referenced ID not found in master table
2009,5,DKBL OU,620055-000498,nan,1,nan,22390,INOX BY CLAUSSEN LTDA,CAMPOS DOS GOYT,,,,Foreign key violation - referenced ID not found in master table
2010,5,DKBL OU,620055-000498,nan,1,nan,22801,BRASIL DOS PARAFUSOS COMERCIAL LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2011,5,DKBL OU,620055-000498,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2012,5,DKBL OU,620055-000498,nan,1,nan,23135,COMERCIAL EX - COMERCIO DE MATERIAIS ELETRICOS BLINDADOS LTDA ME,SAO JOSE DOS PI,,,,Foreign key violation - referenced ID not found in master table
2013,5,DKBL OU,620055-000498,nan,1,nan,23274,VAGNER AMORIM FERNANDES,NOVA SANTA RITA,,,,Foreign key violation - referenced ID not found in master table
2014,5,DKBL OU,620055-000498,nan,1,nan,23323,FILTRASUL COMERCIO DE FILTROS E ACESSORIOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2015,5,DKBL OU,620055-000498,nan,1,nan,23458,GURGELMIX MAQUINAS E FERRAMENTAS S.A,FRANCA,,,,Foreign key violation - referenced ID not found in master table
2016,5,DKBL OU,620055-000498,nan,1,nan,23559,AVLIS HAWS DO BRASIL LTDA,ITU,,,,Foreign key violation - referenced ID not found in master table
2017,5,DKBL OU,620055-000498,nan,1,nan,23621,DIMENSIONAL BRASIL SOLUCOES LTDA,JOINVILLE,,,,Foreign key violation - referenced ID not found in master table
2018,5,DKBL OU,620055-000498,nan,1,nan,23637,ECOSIDER PRODUTOS SIDERURGICOS LTDA,PORTO AELGRE,,,,Foreign key violation - referenced ID not found in master table
2019,5,DKBL OU,620055-000498,nan,1,nan,23979,KAUVIN COMERCIO DE AGITADORES LTDA,JUNDIAI,,,,Foreign key violation - referenced ID not found in master table
2020,5,DKBL OU,620055-000498,nan,1,nan,24097,JUNTAX INDUSTRIA E COMERCIO DE VEDACOES EIRELI,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2021,5,DKBL OU,620055-000498,nan,1,nan,24490,GRUPO FRANCIOSI INSTALACAO E MANUTENCAO ELETRICA E COMERCIO VAREJISTA DE EQUIPAMENTOS ELETRONICOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2022,5,DKBL OU,620055-000498,nan,1,nan,24733,FUSOPAR PARAFUSOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2023,5,DKBL OU,620055-000498,nan,1,nan,24735,PEDREIRA VILA RICA LTDA,MONTENEGRO,,,,Foreign key violation - referenced ID not found in master table
2024,5,DKBL OU,620055-000498,nan,1,nan,24750,MARVAL ACESSORIOS INDUSTRIAIS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2025,5,DKBL OU,620055-000498,nan,1,nan,24838,SMART CENTER COMERCIO DE MATERIAIS DE CONTRUCAO LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2026,5,DKBL OU,620055-000498,nan,1,nan,25393,NORTEL SUPRIMENTOS INDUSTRIAIS LTDA,SERRA,,,,Foreign key violation - referenced ID not found in master table
2027,5,DKBL OU,620055-000498,nan,1,nan,25441,FRANCIS OFFICE MOVEIS E SERVIÇOS INTELIGENTES LTDA ME,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2028,5,DKBL OU,620055-000498,nan,1,nan,25569,FM SANTOS MANUTENCAO INDUSTRIAL LTDA,SAPUCAIA DO SUL,,,,Foreign key violation - referenced ID not found in master table
2029,5,DKBL OU,620055-000498,nan,1,nan,25606,SINOX COMERCIO DE VALVULAS LTDA,CONCORDIA,,,,Foreign key violation - referenced ID not found in master table
2030,5,DKBL OU,620055-000498,nan,1,nan,25806,"MC FIBRA INDUSTRIA, COMERCIO E SERVICOS LTDA",SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
2031,5,DKBL OU,620055-000498,nan,1,nan,25861,ARTEFATOS DE CIMENTO TABAI LTDA,NOVA SANTA RITA,,,,Foreign key violation - referenced ID not found in master table
2032,5,DKBL OU,620055-000498,nan,1,nan,25903,ABC SOLUCOES INTEGRADAS LTDA,NOVA SANTA RITA,,,,Foreign key violation - referenced ID not found in master table
2033,5,DKBL OU,620055-000498,nan,1,nan,26073,SANDRA AUREA HAMZEH COMERCIO DE VEDACOES,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2034,5,DKBL OU,620055-000498,nan,1,nan,26082,HAENKE TUBOS FLEXIVEIS LTDA,DIADEMA,,,,Foreign key violation - referenced ID not found in master table
2035,5,DKBL OU,620055-000498,nan,1,nan,26232,FG FLEX INDUSTRIA E COMERCIO DE MANGUEIRAS INDUSTRIAIS LTDA,BARUERI,,,,Foreign key violation - referenced ID not found in master table
2036,5,DKBL OU,620055-000498,nan,1,nan,26731,COPAL INDUSTRIA E COMERCIO DE BENS LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2037,5,DKBL OU,620055-000498,nan,1,nan,27223,MAXTINTAS DISTRIBUIDORA LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2038,5,DKBL OU,620055-000498,nan,1,nan,27285,SVT IMPORTACAO COMERCIO E SERVICOS LTDA,BELO HORIZONTE,,,,Foreign key violation - referenced ID not found in master table
2039,5,DKBL OU,620055-000498,nan,1,nan,27337,SIDERSUL INDUSTRIAL DE ACOS LTDA,CACHOEIRINHA,,,,Foreign key violation - referenced ID not found in master table
2040,5,DKBL OU,620055-000498,nan,1,nan,27541,JJN USINAGEM LTDA,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2041,5,DKBL OU,620055-000498,nan,1,nan,27551,BAHIA CONTROL COMERCIO REPRESENTACOES E SERVICOS LTDA,LAURO DE FREITA,,,,Foreign key violation - referenced ID not found in master table
2042,5,DKBL OU,620055-000498,nan,1,nan,27562,CONAUT CONTROLES AUTOMATICOS LTDA,EMBU DAS ARTES,,,,Foreign key violation - referenced ID not found in master table
2043,5,DKBL OU,620055-000498,nan,1,nan,27617,PROTEGO BRASIL VALVULAS E CORTA CHAMAS LTDA,RIO DE JANEIRO,,,,Foreign key violation - referenced ID not found in master table
2044,5,DKBL OU,620055-000498,nan,1,nan,27618,JSJ SOLUCOES EM VALVULAS E EQUIPAMENTOS INDUSTRIAIS LTDA,RIO DE JANEIRO,,,,Foreign key violation - referenced ID not found in master table
2045,5,DKBL OU,620055-000498,nan,1,nan,27623,METALURGICA SINOSFER LTDA,SAPUCAIA DO SUL,,,,Foreign key violation - referenced ID not found in master table
2046,5,DKBL OU,620055-000498,nan,1,nan,27868,BUSCARIOLI COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2047,5,DKBL OU,620055-000498,nan,1,nan,28001,GON PETRO COMERCIAL LTDA,MACAE,,,,Foreign key violation - referenced ID not found in master table
2048,5,DKBL OU,620055-000498,nan,1,nan,28113,JR VALVULAS E CONEXOES LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2049,5,DKBL OU,620055-000498,nan,1,nan,28148,MOVIMATIC ENGENHARIA DE AUTOMACAO INDUSTRIAL E COMERCIO LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2050,5,DKBL OU,620055-000498,nan,1,nan,28226,ACOMETAL PRODUTOS SIDERURGICOS LTDA,CACHOEIRINHA,,,,Foreign key violation - referenced ID not found in master table
2051,5,DKBL OU,620055-000498,nan,1,nan,28265,CD COMERCIAL DE PEDRAS LTDA,NOVA SANTA RITA,,,,Foreign key violation - referenced ID not found in master table
2052,5,DKBL OU,620055-000498,nan,1,nan,28459,FLUSSEN AUTOMACAO LTDA,SOROCABA,,,,Foreign key violation - referenced ID not found in master table
2053,5,DKBL OU,620055-000498,nan,1,nan,28472,AQUA PLASTIC BRASIL IMPORTACAO E EXPORTACAO LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2054,5,DKBL OU,620055-000498,nan,1,nan,28706,NITHAL AQUECIMENTO ELETRICO LTDA,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2055,5,DKBL OU,620055-000498,nan,1,nan,29103,UNIVAL INDUSTRIA E COMERCIO DE VALVULAS E ACESSORIOS INDUSTRIAIS LTDA,GUARULHOS,,,,Foreign key violation - referenced ID not found in master table
2056,5,DKBL OU,620055-000498,nan,1,nan,29109,TELACO INDUSTRIA E COMERCIO DE TELAS E ARAMES LTDA,CURITIBA,,,,Foreign key violation - referenced ID not found in master table
2057,5,DKBL OU,620055-000498,nan,1,nan,29253,RSS3 SOLUCOES INDUSTRIAIS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2058,5,DKBL OU,620055-000498,nan,1,nan,29298,ASA MATERIAIS DE CONSTRUCAO E TRANSPORTES LTDA,TRIUNFO,,,,Foreign key violation - referenced ID not found in master table
2059,5,DKBL OU,620055-000498,nan,1,nan,29533,INAFLEX INDUSTRIA E COMERCIO LTDA,SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
2060,5,DKBL OU,620055-000498,nan,1,nan,29555,INDUSTRIAL GRADESTEEL LTDA,JARDIM ALPINO,,,,Foreign key violation - referenced ID not found in master table
2061,5,DKBL OU,620055-000498,nan,1,nan,29601,CARBINOX INDUSTRIA E COMERCIO LTDA,ARUJA,,,,Foreign key violation - referenced ID not found in master table
2062,5,DKBL OU,620055-000498,nan,1,nan,29604,ACOS VITAL COMERCIO DE TUBOS HIDRAULICOS LTDA,MOGI DAS CRUZES,,,,Foreign key violation - referenced ID not found in master table
2063,5,DKBL OU,620055-000498,nan,1,nan,29642,IPC SOLUCOES INDUSTRIAIS LTDA,SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
2064,5,DKBL OU,620055-000498,nan,1,nan,29654,NAVILLE ILUMINACAO LTDA,GUARULHOS,,,,Foreign key violation - referenced ID not found in master table
2065,5,DKBL OU,620055-000498,nan,1,nan,29741,GRADETEC INDUSTRIAL LTDA,SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
2066,5,DKBL OU,620055-000498,nan,1,nan,29753,MM USINAGEM INDUSTRIAL LTDA,SANTA CRUZ DO S,,,,Foreign key violation - referenced ID not found in master table
2067,5,DKBL OU,620055-000498,nan,1,nan,29810,COMERCIAL TROYKA DE PARAFUSOS E ROLAMENTOS LTDA,CENTRO,,,,Foreign key violation - referenced ID not found in master table
2068,5,DKBL OU,620055-000498,nan,1,nan,29847,HIDROFLEX INDUSTRIA DE TUBOS METALICOS FLEXIVEIS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2069,5,DKBL OU,620055-000498,nan,1,nan,29874,FIMAQ SERVICOS ONSITE LTDA,RIO DAS OSTRAS,,,,Foreign key violation - referenced ID not found in master table
2070,5,DKBL OU,620055-000498,nan,1,nan,29894,Hidrodema Materiais Hidráulicos Eireli,São Paulo,,,,Foreign key violation - referenced ID not found in master table
2071,5,DKBL OU,620055-000498,nan,1,nan,29913,NEOFLOW BOMBAS E EQUIPAMENTOS INDUSTRIAIS LTDA,CAMBUI,,,,Foreign key violation - referenced ID not found in master table
2072,5,DKBL OU,620055-000498,nan,1,nan,30175,COMERCIO DE EQUIPAMENTOS DE SEGURANCA SEGURTEC LTDA,FARROUPILHA,,,,Foreign key violation - referenced ID not found in master table
2073,5,DKBL OU,620055-000498,nan,1,nan,30264,VEGA Brasil Industria e Comércio Ltda,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2074,5,DKBL OU,620055-000498,nan,1,nan,30533,ALTUS SISTEMAS DE AUTOMACAO S.A.,SAO LEOPOLDO,,,,Foreign key violation - referenced ID not found in master table
2075,5,DKBL OU,620055-000508,nan,1,nan,20030,AIR PRODUCTS BRASIL LTDA,GUAIBA,,,,Foreign key violation - referenced ID not found in master table
2076,5,DKBL OU,620055-000511,nan,1,nan,18674,FRIGELAR COM E IND LTDA,EXTREMA,,,,Foreign key violation - referenced ID not found in master table
2077,5,DKBL OU,620055-000517,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2078,5,DKBL OU,620055-000518,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2079,5,DKBL OU,620055-000519,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2080,5,DKBL OU,620055-000530,nan,1,nan,15166,JALE DISTRIBUIDORA LTDA EPP,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2081,5,DKBL OU,620055-000530,nan,1,nan,18619,JCP SANTOS DISTRIBUIDORA LTDA ME,MACAE,,,,Foreign key violation - referenced ID not found in master table
2082,5,DKBL OU,620055-000531,nan,1,nan,15198,NEW SERVICE SUL PACKAGING EIRELI EPP,IVOTI,,,,Foreign key violation - referenced ID not found in master table
2083,5,DKBL OU,620055-000532,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2084,5,DKBL OU,620055-000535,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2085,5,DKBL OU,620055-000547,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2086,5,DKBL OU,620055-000551,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2087,5,DKBL OU,620055-000564,nan,1,nan,15518,VIKSO TECHNOLOGY COMERCIO DE SOFTWARES LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2088,5,DKBL OU,620055-000570,nan,1,nan,15133,FISCONET EDICOES DE PERIODICOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2089,5,DKBL OU,620055-000570,nan,1,nan,16541,LEFISC EDITORA DE PUBLICACOES PERIODICAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2090,5,DKBL OU,620055-000570,nan,1,nan,23091,LACOS PARA SEMPRE COMERCIO DE FLORES LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2091,5,DKBL OU,620055-000570,nan,1,nan,30167,CENOFISCO EDITORA DE PUBLICACOES TRIBUTARIAS LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2092,5,DKBL OU,620055-000570,nan,1,nan,30244,EDUSHI COMERCIO E SERVICOS DE FLORES LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
2093,5,DKBL OU,620055-000573,nan,1,nan,16305,INDFILTROS FILTROS INDL EIRELI ME,MOGI DAS CRUZES,,,,Foreign key violation - referenced ID not found in master table
2094,5,DKBL OU,620055-000585,nan,1,nan,29256,OGLEX COMERCIO E INDUSTRIA LTDA,RIO DAS OSTRAS,,,,Foreign key violation - referenced ID not found in master table
2095,5,DKBL OU,620055-000592,nan,1,nan,23410,CENTERPLASTER PRODUTOS PARA CONSTRUCAO LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2096,5,DKBL OU,620055-000593,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2097,5,DKBL OU,620055-000594,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2098,5,DKBL OU,620055-000596,nan,1,nan,18849,W D COMECIAL DE MANGUEIRAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2099,5,DKBL OU,620055-000596,nan,1,nan,20938,HENNINGS VEDACOES HIDRAULICAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2100,5,DKBL OU,620055-000601,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2101,5,DKBL OU,620055-000606,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2102,5,DKBL OU,620055-000608,nan,1,nan,15109,GRIN CIA LTDA,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2103,5,DKBL OU,620055-000609,nan,1,nan,20938,HENNINGS VEDACOES HIDRAULICAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2104,5,DKBL OU,620055-000612,nan,1,nan,15164,FERRAMENTAS GERAIS COML E IMP DE FERRAMENTAS E MAQ AS,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2105,5,DKBL OU,620055-000614,nan,1,nan,15360,CGL CASA DAS GAXETAS INDL E COML LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2106,5,DKBL OU,620055-000615,nan,1,nan,15360,CGL CASA DAS GAXETAS INDL E COML LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2107,5,DKBL OU,620055-000617,nan,1,nan,15109,GRIN CIA LTDA,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2108,5,DKBL OU,620055-000634,nan,1,nan,15392,AMBORETTO BOMBAS LTDA,INDAIATUBA,,,,Foreign key violation - referenced ID not found in master table
2109,5,DKBL OU,620055-000635,nan,1,nan,15392,AMBORETTO BOMBAS LTDA,INDAIATUBA,,,,Foreign key violation - referenced ID not found in master table
2110,5,DKBL OU,620055-000640,nan,1,nan,15164,FERRAMENTAS GERAIS COML E IMP DE FERRAMENTAS E MAQ AS,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2111,5,DKBL OU,620055-000640,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2112,5,DKBL OU,620055-000640,nan,1,nan,23719,GEISEL MATERIAIS DE CONSTRUCAO EIRELI,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2113,5,DKBL OU,620055-000654,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2114,5,DKBL OU,620055-000657,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2115,5,DKBL OU,620055-000658,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2116,5,DKBL OU,620055-000659,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2117,5,DKBL OU,620055-000660,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2118,5,DKBL OU,620055-000661,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2119,5,DKBL OU,620055-000662,nan,1,nan,15164,FERRAMENTAS GERAIS COML E IMP DE FERRAMENTAS E MAQ AS,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
2120,5,DKBL OU,620055-000663,nan,1,nan,22978,PLANTAO COMERCIO DE FERRAMENTAS E FIXADORES LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
2121,5,DKBL OU,620055-000664,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2122,5,DKBL OU,620055-000668,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2123,5,DKBL OU,620055-000668,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2124,5,DKBL OU,620055-000669,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2125,5,DKBL OU,620055-000669,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2126,5,DKBL OU,620055-000670,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2127,5,DKBL OU,620055-000670,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2128,5,DKBL OU,620055-000671,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
2129,5,DKBL OU,620055-000671,nan,1,nan,22268,CENCI UNIFORMES PROFISSIONAIS LTDA,LAGES,,,,Foreign key violation - referenced ID not found in master table
2130,5,DKBL OU,620055-000673,nan,1,nan,15360,CGL CASA DAS GAXETAS INDL E COML LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
2131,5,DKBL OU,620055-000674,nan,1,nan,15360,CGL CASA DAS GAXETAS INDL E COML LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
